date,houston,san antonio,dallas
2018-01-01 01:00:00,11425.98,9151.19,18584.34
2018-01-01 02:00:00,11408.42,9144.99,18524.14
2018-01-01 03:00:00,11405.2,9141.04,18532.06
2018-01-01 04:00:00,11450.56,9157.96,18647.44
2018-01-01 05:00:00,11631.34,9214.33,19002.1
2018-01-01 06:00:00,11939.41,9409.49,19477.36
2018-01-01 07:00:00,12268.83,9647.19,19984.22
2018-01-01 08:00:00,12422.88,9763.96,20289.37
2018-01-01 09:00:00,12605.15,9843.84,20338.61
2018-01-01 10:00:00,12852.52,9995.22,20250.29
2018-01-01 11:00:00,12915.23,10061.27,19996.93
2018-01-01 12:00:00,12898.77,9997.85,19485.2
2018-01-01 13:00:00,12799.62,9841.93,18761.46
2018-01-01 14:00:00,12561.39,9699.13,17929.19
2018-01-01 15:00:00,12276.08,9579.3,17300.43
2018-01-01 16:00:00,12013.03,9530.98,17035.04
2018-01-01 17:00:00,12163.41,9602.77,17279.86
2018-01-01 18:00:00,12904.77,9969.08,18599.94
2018-01-01 19:00:00,13557.38,10332.28,19778.25
2018-01-01 20:00:00,13638.32,10259.67,19960.2
2018-01-01 21:00:00,13662.92,10139.78,20001.5
2018-01-01 22:00:00,13500.73,9841.96,19719.39
2018-01-01 23:00:00,13104.63,9373.66,18993.5
2018-01-01 00:00:00,12677.63,8960.33,18346.96
2018-01-02 01:00:00,12954.54,7348.84,18245.55
2018-01-02 02:00:00,12762.33,7172.2,18041.58
2018-01-02 03:00:00,12672.32,7093.98,17954.64
2018-01-02 04:00:00,12720.79,7115.69,17999.01
2018-01-02 05:00:00,12982.67,7280.4,18313.72
2018-01-02 06:00:00,13540.02,7655.65,19110.14
2018-01-02 07:00:00,14259.42,8150.99,20146.48
2018-01-02 08:00:00,14662.85,8469.28,20703.41
2018-01-02 09:00:00,14847.38,8577.66,20821.65
2018-01-02 10:00:00,15078.54,8691.77,20987.82
2018-01-02 11:00:00,15249.14,8765.6,20975.02
2018-01-02 12:00:00,15162.5,8733.73,20799.5
2018-01-02 13:00:00,14982.16,8632.56,20494.03
2018-01-02 14:00:00,14868.7,8537.78,20298.2
2018-01-02 15:00:00,14784.34,8497.12,20172.9
2018-01-02 16:00:00,14708.81,8585.93,20255.11
2018-01-02 17:00:00,14844.78,8819.1,20683.04
2018-01-02 18:00:00,15397.7,9271.57,21580.65
2018-01-02 19:00:00,15655.35,9616.56,22168.94
2018-01-02 20:00:00,15562.07,9593.22,22015.78
2018-01-02 21:00:00,15390.07,9477.47,21687.86
2018-01-02 22:00:00,15016.04,9172.01,21024.75
2018-01-02 23:00:00,14447.1,8685.52,19962.69
2018-01-02 00:00:00,13951.71,8288.25,19261.95
2018-01-03 01:00:00,13364.63,9223.09,18582.42
2018-01-03 02:00:00,13252.1,9222.85,18565.35
2018-01-03 03:00:00,13279.98,9334.71,18644.44
2018-01-03 04:00:00,13472.32,9545.05,18910.17
2018-01-03 05:00:00,13825.13,9834.08,19421.48
2018-01-03 06:00:00,14475.48,10366.64,20388.89
2018-01-03 07:00:00,15273.28,11053.51,21632.7
2018-01-03 08:00:00,15424.46,11343.26,22017.34
2018-01-03 09:00:00,15230.1,10917.55,21367.33
2018-01-03 10:00:00,14963.35,10230.36,20090.37
2018-01-03 11:00:00,14573.73,9423.06,18873.44
2018-01-03 12:00:00,14060.99,8626.89,17650.36
2018-01-03 13:00:00,13531.92,7897.0,16559.56
2018-01-03 14:00:00,13064.39,7349.8,15636.94
2018-01-03 15:00:00,12602.43,6897.85,14830.67
2018-01-03 16:00:00,12263.35,6656.33,14360.17
2018-01-03 17:00:00,12139.26,6651.08,14406.44
2018-01-03 18:00:00,12738.87,7100.58,15480.28
2018-01-03 19:00:00,13509.13,7934.45,16745.59
2018-01-03 20:00:00,13721.03,8126.02,17102.15
2018-01-03 21:00:00,13789.67,8299.96,17268.62
2018-01-03 22:00:00,13647.12,8253.8,17095.76
2018-01-03 23:00:00,13214.01,7971.18,16464.87
2018-01-03 00:00:00,12810.95,7736.42,15926.69
2018-01-04 01:00:00,12488.38,7621.82,15670.63
2018-01-04 02:00:00,12394.1,7641.84,15671.03
2018-01-04 03:00:00,12406.29,7748.83,15782.13
2018-01-04 04:00:00,12536.75,7926.38,16059.87
2018-01-04 05:00:00,12854.36,8225.79,16668.21
2018-01-04 06:00:00,13514.09,8774.48,17652.87
2018-01-04 07:00:00,14283.42,9518.42,19037.87
2018-01-04 08:00:00,14482.31,9744.51,19569.62
2018-01-04 09:00:00,14198.62,9335.92,18885.2
2018-01-04 10:00:00,13712.36,8573.56,17699.02
2018-01-04 11:00:00,13193.59,7785.38,16594.56
2018-01-04 12:00:00,12632.0,7246.38,15648.48
2018-01-04 13:00:00,12112.41,6772.27,14836.67
2018-01-04 14:00:00,11698.89,6519.7,14135.23
2018-01-04 15:00:00,11322.68,6435.72,13528.9
2018-01-04 16:00:00,11164.38,6467.27,13353.29
2018-01-04 17:00:00,11227.14,6630.79,13790.56
2018-01-04 18:00:00,11820.05,7097.66,14876.41
2018-01-04 19:00:00,12357.34,7600.1,15799.7
2018-01-04 20:00:00,12381.96,7633.85,16021.24
2018-01-04 21:00:00,12307.7,7540.51,16101.42
2018-01-04 22:00:00,11952.6,7266.25,15779.1
2018-01-04 23:00:00,11446.65,6798.62,15079.42
2018-01-04 00:00:00,11031.71,6412.29,14373.36
2018-01-05 01:00:00,10736.9,6132.86,13927.1
2018-01-05 02:00:00,10560.91,6020.71,13819.3
2018-01-05 03:00:00,10491.06,5983.72,13901.16
2018-01-05 04:00:00,10545.45,6038.01,14171.34
2018-01-05 05:00:00,10784.47,6224.65,14725.91
2018-01-05 06:00:00,11357.06,6691.98,15713.07
2018-01-05 07:00:00,12051.69,7326.13,17063.28
2018-01-05 08:00:00,12337.91,7616.03,17602.2
2018-01-05 09:00:00,12336.7,7539.23,16997.83
2018-01-05 10:00:00,12281.46,7377.45,15951.31
2018-01-05 11:00:00,12086.59,7169.77,14975.35
2018-01-05 12:00:00,11765.29,6845.08,14053.47
2018-01-05 13:00:00,11396.44,6447.53,13188.55
2018-01-05 14:00:00,11141.44,6085.88,12551.79
2018-01-05 15:00:00,10911.2,5832.1,12028.6
2018-01-05 16:00:00,10676.98,5674.3,11715.89
2018-01-05 17:00:00,10621.94,5723.72,11754.48
2018-01-05 18:00:00,11056.43,6023.96,12456.42
2018-01-05 19:00:00,11510.74,6586.95,13254.97
2018-01-05 20:00:00,11599.99,6703.19,13276.82
2018-01-05 21:00:00,11650.72,6745.29,13357.04
2018-01-05 22:00:00,11581.97,6692.45,13297.68
2018-01-05 23:00:00,11321.77,6486.57,12931.96
2018-01-05 00:00:00,11004.55,6218.63,12443.31
2018-01-06 01:00:00,10641.46,5996.38,12149.98
2018-01-06 02:00:00,10515.7,5923.32,12032.98
2018-01-06 03:00:00,10467.69,5941.69,12037.63
2018-01-06 04:00:00,10514.5,6061.9,12207.85
2018-01-06 05:00:00,10637.26,6195.99,12572.82
2018-01-06 06:00:00,10973.23,6445.29,13093.2
2018-01-06 07:00:00,11366.62,6709.09,13818.6
2018-01-06 08:00:00,11630.61,6943.43,14438.94
2018-01-06 09:00:00,11701.03,7029.72,14608.97
2018-01-06 10:00:00,11509.45,7021.77,14200.36
2018-01-06 11:00:00,11147.79,6850.63,13573.44
2018-01-06 12:00:00,10691.51,6497.6,12790.0
2018-01-06 13:00:00,10255.89,6140.76,12095.29
2018-01-06 14:00:00,9924.28,5870.08,11435.15
2018-01-06 15:00:00,9696.69,5581.68,11022.12
2018-01-06 16:00:00,9561.59,5498.96,10851.91
2018-01-06 17:00:00,9645.86,5502.14,10918.8
2018-01-06 18:00:00,10048.53,5768.29,11547.77
2018-01-06 19:00:00,10470.62,6128.51,12201.94
2018-01-06 20:00:00,10516.7,6129.4,12170.01
2018-01-06 21:00:00,10466.7,6042.8,12050.47
2018-01-06 22:00:00,10367.1,5890.12,11842.6
2018-01-06 23:00:00,10137.53,5637.16,11376.89
2018-01-06 00:00:00,9822.4,5292.04,10834.38
2018-01-07 01:00:00,9537.65,4994.82,10410.56
2018-01-07 02:00:00,9350.9,4802.51,10087.59
2018-01-07 03:00:00,9279.61,4689.29,9915.09
2018-01-07 04:00:00,9244.06,4641.69,9833.0
2018-01-07 05:00:00,9275.56,4660.56,9946.94
2018-01-07 06:00:00,9407.57,4795.06,10227.61
2018-01-07 07:00:00,9601.19,4981.33,10650.61
2018-01-07 08:00:00,9737.59,5227.43,11171.95
2018-01-07 09:00:00,9934.57,5409.11,11712.42
2018-01-07 10:00:00,10108.51,5562.35,12109.81
2018-01-07 11:00:00,10061.47,5567.5,12349.91
2018-01-07 12:00:00,9843.59,5544.32,12418.45
2018-01-07 13:00:00,9689.46,5536.06,12367.32
2018-01-07 14:00:00,9762.74,5508.16,12159.7
2018-01-07 15:00:00,9777.85,5467.19,11901.73
2018-01-07 16:00:00,9818.6,5446.66,11816.08
2018-01-07 17:00:00,9947.98,5514.72,11953.97
2018-01-07 18:00:00,10352.79,5767.41,12430.13
2018-01-07 19:00:00,10558.2,6052.39,12646.56
2018-01-07 20:00:00,10478.71,6035.89,12499.33
2018-01-07 21:00:00,10293.11,5880.93,12154.44
2018-01-07 22:00:00,9985.78,5622.2,11712.02
2018-01-07 23:00:00,9491.77,5259.15,11037.75
2018-01-07 00:00:00,8968.14,4879.52,10382.3
2018-01-08 01:00:00,8512.68,4645.64,10005.62
2018-01-08 02:00:00,8303.04,4567.04,9843.69
2018-01-08 03:00:00,8190.91,4581.27,9933.71
2018-01-08 04:00:00,8232.63,4701.73,10247.41
2018-01-08 05:00:00,8512.97,4958.8,10917.01
2018-01-08 06:00:00,9125.79,5547.5,12113.61
2018-01-08 07:00:00,9981.15,6337.46,13749.26
2018-01-08 08:00:00,10359.54,6657.74,14501.66
2018-01-08 09:00:00,10455.47,6443.22,14245.31
2018-01-08 10:00:00,10528.49,6206.07,13838.15
2018-01-08 11:00:00,10572.84,6014.78,13449.4
2018-01-08 12:00:00,10511.33,5830.22,13011.82
2018-01-08 13:00:00,10468.03,5688.4,12536.19
2018-01-08 14:00:00,10462.18,5572.8,12171.93
2018-01-08 15:00:00,10392.91,5496.41,11808.5
2018-01-08 16:00:00,10261.99,5467.52,11540.17
2018-01-08 17:00:00,10196.48,5523.65,11614.67
2018-01-08 18:00:00,10405.36,5738.02,12310.32
2018-01-08 19:00:00,10827.87,6253.64,13319.39
2018-01-08 20:00:00,10827.7,6316.02,13512.17
2018-01-08 21:00:00,10674.06,6263.53,13499.92
2018-01-08 22:00:00,10430.34,6067.57,13206.11
2018-01-08 23:00:00,9943.86,5727.32,12571.87
2018-01-08 00:00:00,9549.09,5418.39,11894.29
2018-01-09 01:00:00,9335.94,5208.59,11501.68
2018-01-09 02:00:00,9231.77,5183.8,11427.25
2018-01-09 03:00:00,9250.09,5240.47,11565.03
2018-01-09 04:00:00,9366.07,5393.49,11868.49
2018-01-09 05:00:00,9716.85,5706.84,12517.03
2018-01-09 06:00:00,10479.5,6347.14,13734.8
2018-01-09 07:00:00,11484.87,7271.18,15413.79
2018-01-09 08:00:00,11769.49,7616.69,15993.6
2018-01-09 09:00:00,11741.82,7260.65,15536.4
2018-01-09 10:00:00,11766.56,6717.44,15048.38
2018-01-09 11:00:00,11825.88,6259.22,14606.09
2018-01-09 12:00:00,11667.53,5905.41,14081.49
2018-01-09 13:00:00,11466.86,5647.83,13481.12
2018-01-09 14:00:00,11303.98,5491.66,12978.77
2018-01-09 15:00:00,11164.99,5396.22,12544.0
2018-01-09 16:00:00,11039.57,5368.24,12316.37
2018-01-09 17:00:00,11104.7,5420.38,12511.04
2018-01-09 18:00:00,11508.45,5662.06,13318.55
2018-01-09 19:00:00,11891.68,6149.06,14375.42
2018-01-09 20:00:00,11799.55,6225.41,14532.82
2018-01-09 21:00:00,11564.8,6215.59,14430.1
2018-01-09 22:00:00,11134.32,5995.44,13935.48
2018-01-09 23:00:00,10514.32,5608.59,13058.95
2018-01-09 00:00:00,9903.82,5248.88,12229.1
2018-01-10 01:00:00,9550.65,5062.45,11678.14
2018-01-10 02:00:00,9358.59,4979.65,11410.31
2018-01-10 03:00:00,9284.03,5006.71,11289.12
2018-01-10 04:00:00,9278.28,5075.84,11313.88
2018-01-10 05:00:00,9518.95,5263.6,11697.93
2018-01-10 06:00:00,10124.65,5733.75,12642.36
2018-01-10 07:00:00,10996.89,6476.84,14072.68
2018-01-10 08:00:00,11244.82,6699.16,14626.23
2018-01-10 09:00:00,11166.38,6555.96,14439.71
2018-01-10 10:00:00,11158.06,6429.83,14372.41
2018-01-10 11:00:00,11113.9,6304.15,14295.8
2018-01-10 12:00:00,10997.7,6133.06,14101.8
2018-01-10 13:00:00,10861.75,5933.66,13885.05
2018-01-10 14:00:00,10770.68,5672.25,13592.01
2018-01-10 15:00:00,10679.25,5510.33,13158.39
2018-01-10 16:00:00,10576.99,5458.3,12667.74
2018-01-10 17:00:00,10525.07,5505.35,12456.68
2018-01-10 18:00:00,10819.03,5724.5,12986.08
2018-01-10 19:00:00,11215.76,6181.52,13889.96
2018-01-10 20:00:00,11034.77,6175.03,13794.76
2018-01-10 21:00:00,10815.33,6047.44,13537.07
2018-01-10 22:00:00,10438.57,5782.36,13010.67
2018-01-10 23:00:00,9848.38,5322.16,12086.55
2018-01-10 00:00:00,9249.09,4939.64,11167.29
2018-01-11 01:00:00,8795.03,4634.6,10511.91
2018-01-11 02:00:00,8555.47,4459.48,10116.53
2018-01-11 03:00:00,8427.87,4391.81,9916.34
2018-01-11 04:00:00,8396.12,4339.35,9894.27
2018-01-11 05:00:00,8572.94,4445.21,10258.78
2018-01-11 06:00:00,9202.55,4850.54,11184.69
2018-01-11 07:00:00,10054.93,5549.44,12639.1
2018-01-11 08:00:00,10357.49,5785.03,13215.78
2018-01-11 09:00:00,10450.53,5712.57,12809.48
2018-01-11 10:00:00,10495.98,5638.86,12615.78
2018-01-11 11:00:00,10593.56,5615.39,12641.92
2018-01-11 12:00:00,10642.21,5589.97,12769.14
2018-01-11 13:00:00,10647.74,5525.09,13029.76
2018-01-11 14:00:00,10725.04,5499.04,13527.02
2018-01-11 15:00:00,10612.01,5463.4,14221.81
2018-01-11 16:00:00,10577.52,5450.34,14999.62
2018-01-11 17:00:00,10618.35,5619.33,16065.81
2018-01-11 18:00:00,10705.09,6096.38,17224.49
2018-01-11 19:00:00,11303.52,6783.24,18132.66
2018-01-11 20:00:00,11574.98,7033.78,18323.9
2018-01-11 21:00:00,11785.87,7155.05,18483.4
2018-01-11 22:00:00,11740.72,7056.28,18248.18
2018-01-11 23:00:00,11420.63,6721.44,17596.19
2018-01-11 00:00:00,11144.12,6428.26,16964.2
2018-01-12 01:00:00,11272.71,5678.13,16992.09
2018-01-12 02:00:00,11350.87,5650.28,16980.65
2018-01-12 03:00:00,11523.64,5716.1,17146.41
2018-01-12 04:00:00,11760.43,5874.95,17428.08
2018-01-12 05:00:00,12235.7,6171.61,18065.67
2018-01-12 06:00:00,13157.41,6821.03,19202.54
2018-01-12 07:00:00,14353.53,7760.77,20768.27
2018-01-12 08:00:00,14741.49,8102.15,21325.65
2018-01-12 09:00:00,14636.66,7863.05,20614.32
2018-01-12 10:00:00,14505.83,7510.65,19742.53
2018-01-12 11:00:00,14227.36,7114.87,18821.6
2018-01-12 12:00:00,13854.98,6678.5,17853.78
2018-01-12 13:00:00,13391.23,6292.5,16783.27
2018-01-12 14:00:00,12964.74,5982.86,15861.7
2018-01-12 15:00:00,12468.91,5761.04,14965.33
2018-01-12 16:00:00,12114.23,5607.61,14493.42
2018-01-12 17:00:00,12065.5,5663.62,14572.23
2018-01-12 18:00:00,12464.9,5926.78,15466.13
2018-01-12 19:00:00,13085.16,6495.74,16564.91
2018-01-12 20:00:00,13196.06,6676.94,16731.36
2018-01-12 21:00:00,13178.81,6748.91,16879.78
2018-01-12 22:00:00,13017.25,6707.05,16797.95
2018-01-12 23:00:00,12729.06,6515.65,16450.85
2018-01-12 00:00:00,12395.24,6312.54,16007.25
2018-01-13 01:00:00,11792.31,6680.17,15641.84
2018-01-13 02:00:00,11685.63,6675.11,15593.1
2018-01-13 03:00:00,11692.93,6762.78,15690.04
2018-01-13 04:00:00,11743.51,6899.62,15866.94
2018-01-13 05:00:00,11939.95,7132.49,16280.23
2018-01-13 06:00:00,12321.5,7434.43,16816.75
2018-01-13 07:00:00,12799.18,7902.58,17541.98
2018-01-13 08:00:00,13172.34,8318.98,18200.77
2018-01-13 09:00:00,13254.5,8438.85,18334.29
2018-01-13 10:00:00,13114.71,8214.18,17926.41
2018-01-13 11:00:00,12771.97,7813.26,17140.68
2018-01-13 12:00:00,12294.69,7309.93,16190.86
2018-01-13 13:00:00,11758.97,6821.89,15216.32
2018-01-13 14:00:00,11244.49,6355.8,14211.36
2018-01-13 15:00:00,10826.18,6030.62,13452.47
2018-01-13 16:00:00,10551.53,5831.4,13003.96
2018-01-13 17:00:00,10491.18,5858.4,13022.98
2018-01-13 18:00:00,10909.46,6182.93,13862.26
2018-01-13 19:00:00,11650.29,6844.96,15006.64
2018-01-13 20:00:00,11899.27,7109.64,15435.17
2018-01-13 21:00:00,12002.56,7249.97,15704.35
2018-01-13 22:00:00,12010.87,7300.57,15774.25
2018-01-13 23:00:00,11862.25,7199.04,15461.74
2018-01-13 00:00:00,11672.66,7107.39,15056.64
2018-01-14 01:00:00,11463.04,7041.37,14772.93
2018-01-14 02:00:00,11361.63,7041.13,14617.32
2018-01-14 03:00:00,11378.04,7103.21,14652.77
2018-01-14 04:00:00,11414.4,7210.51,14805.98
2018-01-14 05:00:00,11532.12,7411.25,15123.59
2018-01-14 06:00:00,11795.64,7688.74,15566.26
2018-01-14 07:00:00,12127.23,8077.9,16181.32
2018-01-14 08:00:00,12364.49,8361.88,16761.03
2018-01-14 09:00:00,12374.02,8359.34,16874.75
2018-01-14 10:00:00,12183.48,7882.14,16272.1
2018-01-14 11:00:00,11778.95,7278.46,15418.82
2018-01-14 12:00:00,11338.38,6710.15,14485.29
2018-01-14 13:00:00,10905.06,6243.24,13662.65
2018-01-14 14:00:00,10492.85,5880.86,12847.94
2018-01-14 15:00:00,10171.97,5603.71,12224.24
2018-01-14 16:00:00,10005.22,5464.05,11838.11
2018-01-14 17:00:00,10035.7,5459.64,11823.19
2018-01-14 18:00:00,10517.17,5729.85,12528.05
2018-01-14 19:00:00,11277.82,6291.28,13574.51
2018-01-14 20:00:00,11496.58,6482.22,13896.52
2018-01-14 21:00:00,11629.75,6542.01,14086.76
2018-01-14 22:00:00,11533.74,6478.88,13984.03
2018-01-14 23:00:00,11289.5,6233.34,13559.05
2018-01-14 00:00:00,10948.37,5993.8,13074.86
2018-01-15 01:00:00,10665.48,5836.49,12804.15
2018-01-15 02:00:00,10560.18,5825.35,12672.43
2018-01-15 03:00:00,10549.06,5881.94,12678.97
2018-01-15 04:00:00,10679.35,6019.5,12891.51
2018-01-15 05:00:00,10976.73,6274.45,13420.82
2018-01-15 06:00:00,11495.32,6730.32,14351.9
2018-01-15 07:00:00,12137.83,7263.06,15408.16
2018-01-15 08:00:00,12464.28,7551.28,16026.67
2018-01-15 09:00:00,12267.52,7463.83,15819.12
2018-01-15 10:00:00,11822.88,7143.1,15178.89
2018-01-15 11:00:00,11375.57,6796.61,14477.67
2018-01-15 12:00:00,11016.45,6437.21,13834.6
2018-01-15 13:00:00,10655.75,6081.42,13242.09
2018-01-15 14:00:00,10522.23,5849.96,12871.13
2018-01-15 15:00:00,10444.16,5679.99,12702.04
2018-01-15 16:00:00,10355.85,5617.91,12851.63
2018-01-15 17:00:00,10422.47,5659.74,13641.26
2018-01-15 18:00:00,10864.26,5896.52,14935.91
2018-01-15 19:00:00,11127.19,6357.1,15979.27
2018-01-15 20:00:00,11059.48,6393.8,16521.03
2018-01-15 21:00:00,10876.5,6290.66,16947.19
2018-01-15 22:00:00,10622.74,6112.09,17027.5
2018-01-15 23:00:00,10201.7,5966.72,16817.33
2018-01-15 00:00:00,9814.74,5899.33,16501.6
2018-01-16 01:00:00,9558.09,6049.62,16553.13
2018-01-16 02:00:00,9467.86,6350.97,16752.4
2018-01-16 03:00:00,9587.22,6730.41,17091.5
2018-01-16 04:00:00,9888.4,7247.39,17548.62
2018-01-16 05:00:00,10578.18,7844.81,18236.89
2018-01-16 06:00:00,11619.05,8504.86,19404.23
2018-01-16 07:00:00,12796.66,9208.15,20931.8
2018-01-16 08:00:00,13657.24,9751.0,21848.93
2018-01-16 09:00:00,14229.54,10202.19,22031.83
2018-01-16 10:00:00,14810.24,10620.04,21977.25
2018-01-16 11:00:00,15290.22,10924.39,21624.92
2018-01-16 12:00:00,15577.08,11092.6,21256.18
2018-01-16 13:00:00,15652.14,11089.5,20745.34
2018-01-16 14:00:00,15564.31,10950.73,20105.98
2018-01-16 15:00:00,15383.62,10767.05,19397.63
2018-01-16 16:00:00,15420.64,10654.73,19030.76
2018-01-16 17:00:00,15510.14,10676.69,19239.38
2018-01-16 18:00:00,15856.2,10872.1,20197.74
2018-01-16 19:00:00,16091.18,11130.72,21405.3
2018-01-16 20:00:00,16028.23,11049.48,21732.63
2018-01-16 21:00:00,15766.04,10829.7,21682.58
2018-01-16 22:00:00,15406.08,10415.07,21301.78
2018-01-16 23:00:00,14945.4,9900.23,20469.51
2018-01-16 00:00:00,14602.74,9483.98,19922.2
2018-01-17 01:00:00,14862.19,7694.43,20378.09
2018-01-17 02:00:00,14779.07,7592.86,20398.88
2018-01-17 03:00:00,14795.94,7616.2,20545.77
2018-01-17 04:00:00,14940.55,7753.22,20867.24
2018-01-17 05:00:00,15293.1,8042.49,21562.18
2018-01-17 06:00:00,15772.21,8598.48,22670.42
2018-01-17 07:00:00,16292.83,9375.93,24069.8
2018-01-17 08:00:00,16543.42,9657.2,24431.12
2018-01-17 09:00:00,16615.62,9524.7,23505.4
2018-01-17 10:00:00,16557.6,9243.07,22220.72
2018-01-17 11:00:00,16330.27,8936.14,20941.03
2018-01-17 12:00:00,15927.83,8467.21,19725.62
2018-01-17 13:00:00,15472.51,8065.14,18670.15
2018-01-17 14:00:00,14911.13,7722.62,17676.4
2018-01-17 15:00:00,14332.0,7484.73,16863.07
2018-01-17 16:00:00,13971.83,7433.52,16441.02
2018-01-17 17:00:00,13890.06,7579.82,16726.71
2018-01-17 18:00:00,14475.36,8023.23,18057.49
2018-01-17 19:00:00,15312.88,8616.15,19819.6
2018-01-17 20:00:00,15487.13,8662.43,20409.32
2018-01-17 21:00:00,15442.27,8550.08,20646.23
2018-01-17 22:00:00,15043.2,8252.43,20336.36
2018-01-17 23:00:00,14479.19,7746.37,19584.46
2018-01-17 00:00:00,14015.86,7368.4,18959.68
2018-01-18 01:00:00,13451.8,7895.21,18427.1
2018-01-18 02:00:00,13373.34,7752.46,18496.95
2018-01-18 03:00:00,13393.77,7710.45,18703.08
2018-01-18 04:00:00,13482.02,7693.54,19042.91
2018-01-18 05:00:00,13730.22,7832.19,19684.48
2018-01-18 06:00:00,14372.36,8236.59,20766.37
2018-01-18 07:00:00,15230.25,8872.91,22324.15
2018-01-18 08:00:00,15379.63,9031.21,22712.97
2018-01-18 09:00:00,15195.85,8887.26,21646.68
2018-01-18 10:00:00,15051.92,8704.32,20252.44
2018-01-18 11:00:00,14932.67,8481.07,19015.13
2018-01-18 12:00:00,14756.98,8113.77,17808.87
2018-01-18 13:00:00,14416.03,7696.74,16706.8
2018-01-18 14:00:00,14156.97,7365.4,15836.17
2018-01-18 15:00:00,13907.25,7161.79,15391.57
2018-01-18 16:00:00,13741.51,7145.33,15442.26
2018-01-18 17:00:00,13782.74,7339.7,15938.86
2018-01-18 18:00:00,14125.07,7764.42,16821.79
2018-01-18 19:00:00,14483.22,8209.93,17750.26
2018-01-18 20:00:00,14408.04,8243.33,18012.06
2018-01-18 21:00:00,14228.16,8165.66,18162.19
2018-01-18 22:00:00,13682.27,7897.68,17796.61
2018-01-18 23:00:00,12884.38,7425.78,16948.04
2018-01-18 00:00:00,12273.32,7024.89,16092.85
2018-01-19 01:00:00,11855.16,7064.24,15317.92
2018-01-19 02:00:00,11680.02,6916.23,14991.27
2018-01-19 03:00:00,11666.57,6886.45,14834.49
2018-01-19 04:00:00,11685.52,6907.98,14743.96
2018-01-19 05:00:00,11891.08,7080.64,15064.47
2018-01-19 06:00:00,12482.7,7553.81,15900.32
2018-01-19 07:00:00,13300.96,8265.32,17279.25
2018-01-19 08:00:00,13471.94,8443.99,17579.63
2018-01-19 09:00:00,13335.39,8173.07,16999.83
2018-01-19 10:00:00,13204.27,7969.41,16547.58
2018-01-19 11:00:00,12902.82,7809.61,16038.93
2018-01-19 12:00:00,12544.75,7589.51,15276.9
2018-01-19 13:00:00,12312.79,7401.98,14538.4
2018-01-19 14:00:00,11977.77,7153.71,13942.58
2018-01-19 15:00:00,11702.03,6919.17,13453.84
2018-01-19 16:00:00,11615.74,6756.4,13273.94
2018-01-19 17:00:00,11648.24,6790.71,13388.86
2018-01-19 18:00:00,11854.39,6960.34,13870.91
2018-01-19 19:00:00,11939.83,7325.47,14353.66
2018-01-19 20:00:00,11753.14,7235.38,14051.71
2018-01-19 21:00:00,11508.29,7038.46,13809.42
2018-01-19 22:00:00,11131.53,6735.19,13347.98
2018-01-19 23:00:00,10643.42,6379.38,12644.32
2018-01-19 00:00:00,10128.61,5985.73,11815.27
2018-01-20 01:00:00,9785.42,5699.79,11169.7
2018-01-20 02:00:00,9524.35,5515.2,10698.55
2018-01-20 03:00:00,9304.29,5409.01,10404.89
2018-01-20 04:00:00,9237.81,5344.9,10284.46
2018-01-20 05:00:00,9255.57,5328.53,10356.93
2018-01-20 06:00:00,9423.97,5523.2,10635.47
2018-01-20 07:00:00,9784.08,5784.26,11142.61
2018-01-20 08:00:00,10033.95,6051.32,11664.0
2018-01-20 09:00:00,10139.82,6237.04,12067.53
2018-01-20 10:00:00,10201.66,6345.11,12244.46
2018-01-20 11:00:00,10116.76,6308.92,12033.62
2018-01-20 12:00:00,9985.13,6155.49,11622.09
2018-01-20 13:00:00,9839.49,5882.96,11226.47
2018-01-20 14:00:00,9708.45,5671.0,10862.86
2018-01-20 15:00:00,9549.84,5546.79,10608.77
2018-01-20 16:00:00,9442.79,5454.51,10460.65
2018-01-20 17:00:00,9413.62,5482.28,10496.62
2018-01-20 18:00:00,9529.52,5657.56,10746.72
2018-01-20 19:00:00,9952.16,5977.15,11329.62
2018-01-20 20:00:00,9932.42,6014.96,11282.4
2018-01-20 21:00:00,9715.54,5921.3,11110.56
2018-01-20 22:00:00,9567.87,5750.38,10862.32
2018-01-20 23:00:00,9241.33,5504.87,10362.8
2018-01-20 00:00:00,8862.38,5198.0,9718.13
2018-01-21 01:00:00,8472.68,4869.48,9263.36
2018-01-21 02:00:00,8188.83,4650.08,8863.68
2018-01-21 03:00:00,8027.97,4483.0,8600.62
2018-01-21 04:00:00,7927.87,4352.32,8475.16
2018-01-21 05:00:00,7904.03,4326.84,8481.13
2018-01-21 06:00:00,7988.4,4374.22,8606.75
2018-01-21 07:00:00,8174.35,4523.73,8919.38
2018-01-21 08:00:00,8366.75,4698.89,9299.85
2018-01-21 09:00:00,8646.15,4932.31,9802.36
2018-01-21 10:00:00,9000.68,5214.47,10235.09
2018-01-21 11:00:00,9250.19,5390.34,10545.84
2018-01-21 12:00:00,9489.33,5492.25,10753.1
2018-01-21 13:00:00,9646.32,5537.52,10846.1
2018-01-21 14:00:00,9754.44,5509.58,10809.49
2018-01-21 15:00:00,9724.12,5459.08,10714.13
2018-01-21 16:00:00,9710.42,5404.91,10648.71
2018-01-21 17:00:00,9768.33,5438.07,10697.51
2018-01-21 18:00:00,10095.95,5616.95,11136.43
2018-01-21 19:00:00,10382.07,6005.03,11693.42
