timestamp,city,temperature,humidity,windSpeed,demand_mwh,hour,dayofweek,month,season,demand_zscore,anomaly_z,anomaly_if,cluster_kmeans,cluster_dbscan,cluster_hierarchical
2018-07-01 15:00:00,phoenix,0.721593481,0.15,0.111721612,0.059424634,15,6,7,3,-0.523714637,False,False,3,-1,-1
2018-07-01 15:00:00,san diego,0.538886374,0.77,0.12967033,0.028534724,15,6,7,3,-1.196343991,False,False,0,-1,-1
2018-07-01 15:00:00,san jose,0.548121322,0.71,0.149450549,0.148094441,15,6,7,3,1.407074915,False,False,0,-1,-1
2018-07-01 15:00:00,seattle,0.492440018,0.92,0.13956044,0.022578636,15,6,7,3,-1.32603812,False,False,0,-1,-1
2018-07-01 16:00:00,la,0.570484382,0.71,0.089010989,0.145505684,16,6,7,3,1.350704591,False,False,0,-1,-1
2018-07-01 16:00:00,phoenix,0.748574015,0.14,0.113186813,0.062519464,16,6,7,3,-0.456324551,False,False,3,-1,-1
2018-07-01 16:00:00,san diego,0.559710276,0.72,0.1003663,0.029439816,16,6,7,3,-1.176635569,False,False,0,-1,-1
2018-07-01 16:00:00,san jose,0.588682662,0.63,0.135164835,0.154225709,16,6,7,3,1.540583577,False,False,2,-1,-1
2018-07-01 16:00:00,seattle,0.492530557,0.93,0.182051282,0.022189349,16,6,7,3,-1.33451486,False,False,0,-1,-1
2018-07-01 17:00:00,la,0.589316433,0.66,0.105494505,0.15100436,17,6,7,3,1.47043855,False,False,0,-1,-1
2018-07-01 17:00:00,phoenix,0.770303305,0.12,0.135897436,0.064952507,17,6,7,3,-0.403344923,False,False,3,-1,-1
2018-07-01 17:00:00,san diego,0.576550475,0.69,0.235531136,0.030909374,17,6,7,3,-1.144635874,False,False,2,-1,-1
2018-07-01 17:00:00,san jose,0.624083296,0.57,0.090842491,0.159607599,17,6,7,3,1.657774513,False,False,2,-1,-1
2018-07-01 17:00:00,seattle,0.495518334,0.91,0.154578755,0.022617565,17,6,7,3,-1.325190446,False,False,0,-1,-1
2018-07-01 18:00:00,la,0.613037574,0.6,0.134798535,0.15490696,18,6,7,3,1.555417873,False,False,2,-1,-1
2018-07-01 18:00:00,phoenix,0.791308284,0.11,0.175457875,0.066587512,18,6,7,3,-0.367742613,False,False,3,-1,-1
2018-07-01 18:00:00,san diego,0.597645994,0.65,0.278021978,0.033069916,18,6,7,3,-1.097589965,False,False,2,-1,-1
2018-07-01 18:00:00,san jose,0.678044364,0.49,0.094139194,0.164395827,18,6,7,3,1.762038421,False,False,2,-1,-1
2018-07-01 18:00:00,seattle,0.505749208,0.88,0.137728938,0.0225981,18,6,7,3,-1.325614283,False,False,0,-1,-1
2018-07-01 19:00:00,la,0.641376188,0.53,0.165201465,0.156094285,19,6,7,3,1.581271931,False,False,2,-1,-1
2018-07-01 19:00:00,phoenix,0.814757809,0.09,0.168864469,0.066217689,19,6,7,3,-0.375795517,False,False,3,-1,-1
2018-07-01 19:00:00,san diego,0.603983703,0.63,0.246153846,0.035658673,19,6,7,3,-1.041219641,False,False,2,-1,-1
2018-07-01 19:00:00,san jose,0.690719783,0.47,0.194871795,0.166167082,19,6,7,3,1.80060759,False,False,1,-1,-1
2018-07-01 19:00:00,seattle,0.514350385,0.83,0.183150183,0.022646761,19,6,7,3,-1.32455469,False,False,0,-1,-1
2018-07-01 20:00:00,la,0.660389316,0.5,0.191208791,0.151880255,20,6,7,3,1.489511216,False,False,2,-1,-1
2018-07-01 20:00:00,phoenix,0.840651879,0.08,0.135897436,0.063473217,20,6,7,3,-0.435556537,False,False,3,-1,-1
2018-07-01 20:00:00,san diego,0.612041648,0.61,0.283516484,0.036982249,20,6,7,3,-1.012398724,False,False,2,-1,-1
2018-07-01 20:00:00,san jose,0.687822544,0.5,0.283882784,0.165300919,20,6,7,3,1.781746842,False,False,1,-1,-1
2018-07-01 20:00:00,seattle,0.522861023,0.8,0.195970696,0.022568904,20,6,7,3,-1.326250038,False,False,0,-1,-1
2018-07-01 21:00:00,la,0.670710729,0.48,0.230769231,0.149865696,21,6,7,3,1.445644084,False,False,1,-1,-1
2018-07-01 21:00:00,phoenix,0.85314622,0.08,0.149450549,0.06079687,21,6,7,3,-0.493834127,False,False,3,-1,-1
2018-07-01 21:00:00,san diego,0.612947035,0.61,0.298901099,0.038276627,21,6,7,3,-0.984213562,False,False,2,-1,-1
2018-07-01 21:00:00,san jose,0.683295609,0.53,0.353113553,0.161310729,21,6,7,3,1.694860253,False,False,2,-1,-1
2018-07-01 21:00:00,seattle,0.549751019,0.74,0.186446886,0.022529975,21,6,7,3,-1.327097712,False,False,0,-1,-1
2018-07-01 22:00:00,la,0.675961974,0.47,0.225274725,0.145486219,22,6,7,3,1.350280754,False,False,1,-1,-1
2018-07-01 22:00:00,phoenix,0.863920326,0.07,0.141391941,0.057497664,22,6,7,3,-0.565674503,False,False,3,-1,-1
2018-07-01 22:00:00,san diego,0.616025351,0.6,0.297069597,0.037352071,22,6,7,3,-1.00434582,False,False,2,-1,-1
2018-07-01 22:00:00,san jose,0.689090086,0.52,0.298168498,0.156649019,22,6,7,3,1.593351286,False,False,2,-1,-1
2018-07-01 22:00:00,seattle,0.562426437,0.69,0.194871795,0.022627297,22,6,7,3,-1.324978527,False,False,0,-1,-1
2018-07-01 23:00:00,la,0.67759167,0.48,0.278021978,0.13557887,23,6,7,3,1.13454771,False,False,1,-1,-1
2018-07-01 23:00:00,phoenix,0.876867361,0.07,0.129304029,0.053186313,23,6,7,3,-0.659554403,False,True,3,-1,-1
2018-07-01 23:00:00,san diego,0.616025351,0.6,0.298901099,0.035483494,23,6,7,3,-1.045034174,False,False,2,-1,-1
2018-07-01 23:00:00,san jose,0.701131734,0.46,0.384249084,0.146196668,23,6,7,3,1.365750806,False,False,1,-1,-1
2018-07-01 23:00:00,seattle,0.534449977,0.76,0.203663004,0.022130956,23,6,7,3,-1.335786371,False,False,0,-1,-1
2018-07-02 00:00:00,la,0.666636487,0.49,0.28974359,0.126041342,0,0,7,3,0.926867569,False,False,1,-1,-1
2018-07-02 00:00:00,phoenix,0.885649615,0.07,0.132600733,0.049215587,0,0,7,3,-0.746017155,False,True,3,-1,-1
2018-07-02 00:00:00,san diego,0.614214577,0.6,0.253846154,0.033410542,0,0,7,3,-1.090172817,False,False,2,-1,-1
2018-07-02 00:00:00,san jose,0.667994568,0.53,0.398534799,0.134333152,0,0,7,3,1.107422141,False,False,2,-1,-1
2018-07-02 00:00:00,seattle,0.53915799,0.7,0.165201465,0.021420508,0,0,7,3,-1.351256422,False,False,0,-1,-1
2018-07-02 01:00:00,la,0.653779991,0.53,0.285714286,0.117321317,1,0,7,3,0.736988584,False,False,2,-1,-1
2018-07-02 01:00:00,phoenix,0.878768674,0.07,0.123809524,0.046111025,1,0,7,3,-0.81361916,False,True,3,-1,-1
2018-07-02 01:00:00,san diego,0.606247171,0.63,0.243956044,0.031911788,1,0,7,3,-1.122808268,False,False,2,-1,-1
2018-07-02 01:00:00,san jose,0.662833861,0.51,0.335164835,0.12580777,1,0,7,3,0.921781525,False,False,2,-1,-1
2018-07-02 01:00:00,seattle,0.5314622,0.69,0.196703297,0.020797649,1,0,7,3,-1.364819207,False,False,0,-1,-1
2018-07-02 02:00:00,la,0.632956089,0.59,0.279487179,0.111851837,2,0,7,3,0.617890381,False,False,2,-1,-1
2018-07-02 02:00:00,phoenix,0.862652784,0.07,0.143956044,0.043989411,2,0,7,3,-0.859817396,False,False,3,-1,-1
2018-07-02 02:00:00,san diego,0.596831145,0.65,0.270695971,0.030967767,2,0,7,3,-1.143364363,False,False,2,-1,-1
2018-07-02 02:00:00,san jose,0.626437302,0.6,0.32967033,0.119939271,2,0,7,3,0.793994663,False,False,2,-1,-1
2018-07-02 02:00:00,seattle,0.52449072,0.69,0.196703297,0.020486219,2,0,7,3,-1.371600599,False,False,0,-1,-1
2018-07-02 03:00:00,la,0.609868719,0.64,0.23992674,0.108309327,3,0,7,3,0.540752043,False,False,2,-1,-1
2018-07-02 03:00:00,phoenix,0.840651879,0.06,0.147252747,0.042354407,3,0,7,3,-0.895419706,False,False,3,-1,-1
2018-07-02 03:00:00,san diego,0.564237211,0.73,0.228205128,0.030685534,3,0,7,3,-1.14951,False,False,0,-1,-1
2018-07-02 03:00:00,san jose,0.604708013,0.64,0.247619048,0.116172921,3,0,7,3,0.711982199,False,False,2,-1,-1
2018-07-02 03:00:00,seattle,0.510185604,0.71,0.210622711,0.020203986,3,0,7,3,-1.377746236,False,False,0,-1,-1
2018-07-02 04:00:00,la,0.588954278,0.7,0.246153846,0.106966288,4,0,7,3,0.511507288,False,False,2,-1,-1
2018-07-02 04:00:00,nyc,0.720688094,0.67,0.11978022,0.084747742,4,0,7,3,0.027697328,False,False,2,-1,-1
2018-07-02 04:00:00,philadelphia,0.694341331,0.73,0.110989011,0.063940361,4,0,7,3,-0.425384448,False,False,0,-1,-1
2018-07-02 04:00:00,phoenix,0.8028067,0.08,0.076923077,0.041575833,4,0,7,3,-0.912373186,False,False,3,-1,-1
2018-07-02 04:00:00,san diego,0.552829335,0.77,0.176190476,0.030500623,4,0,7,3,-1.153536452,False,False,0,-1,-1
2018-07-02 04:00:00,san jose,0.580805794,0.68,0.152014652,0.114567113,4,0,7,3,0.677015645,False,False,0,-1,-1
2018-07-02 04:00:00,seattle,0.49859665,0.74,0.198168498,0.020291576,4,0,7,3,-1.37583897,False,False,0,-1,-1
2018-07-02 05:00:00,dallas,0.778451788,0.45,0.397069597,0.147731431,5,0,7,3,1.399170355,False,False,1,-1,-1
2018-07-02 05:00:00,houston,0.708827524,0.78,0.1996337,0.124985012,5,0,7,3,0.903865934,False,False,0,-1,-1
2018-07-02 05:00:00,la,0.573110005,0.76,0.195238095,0.10903924,5,0,7,3,0.556645931,False,False,0,-1,-1
2018-07-02 05:00:00,nyc,0.714984156,0.66,0.087912088,0.084124883,5,0,7,3,0.014134543,False,False,2,-1,-1
2018-07-02 05:00:00,philadelphia,0.68954278,0.71,0.087545788,0.069020554,5,0,7,3,-0.314762986,False,False,0,-1,-1
2018-07-02 05:00:00,phoenix,0.808510638,0.09,0.05970696,0.041497976,5,0,7,3,-0.914068534,False,True,3,-1,-1
2018-07-02 05:00:00,san antonio,0.701765505,0.77,0.33040293,0.075834923,5,0,7,3,-0.166379764,False,False,2,-1,-1
2018-07-02 05:00:00,san diego,0.547487551,0.78,0.143223443,0.03080232,5,0,7,3,-1.146966978,False,False,0,-1,-1
2018-07-02 05:00:00,san jose,0.568401992,0.7,0.184249084,0.11562792,5,0,7,3,0.700114763,False,False,0,-1,-1
2018-07-02 05:00:00,seattle,0.492258941,0.74,0.189377289,0.020476487,5,0,7,3,-1.371812518,False,False,0,-1,-1
